0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0
24	247	22	17	5	0	0	4	13	249	0	24	0	292	19	4	6
0	0	0	0	2	0	0	2	3	0	0	19	2	0	0	14	0
2	5	4	7	10	0	0	7	12	17	0	155	4	0	4	26	7
0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	49	0	0	0	0	0	0	0	766	0	0
0	3	0	0	0	113	0	0	0	0	0	0	0	0	3	0	0
