0	0	0	0	0	0	0	0	80	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	12	13	0	0	0	0	7	0	0	0	30
7	0	20	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	0	0	0	2	22	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	20
0	0	0	5	73	0	0	0	0	8	0	0	0	0
0	2	0	0	2	0	0	2	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	2	3	0	0	0	0	2	0	0	0	0
0	0	0	3	3	0	15	0	0	0	7	0	0	5
0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	2	2	0	0	0	0	0	0	0	0	0
2	2	0	4	18	0	0	0	0	2	0	0	0	0
