0	10	0	0	0	212	0	0	0	1	0	0	0
0	9	0	0	0	75	0	0	0	0	0	0	0
0	0	0	87	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	0	0	0	16	6	0
0	0	0	0	0	0	0	0	347	0	0	0	0
2	349	0	0	0	0	20	89	0	0	121	647	38
0	0	1	0	0	0	0	0	0	0	11	0	0
0	3	0	0	0	0	0	0	22	0	12	0	0
0	0	0	0	0	0	0	0	679	0	0	0	0
0	0	0	0	6	0	0	0	0	0	3	0	2
4	82	0	0	0	0	0	8	0	0	1507	10	187
0	4	0	0	0	0	0	3	0	0	0	0	228
0	14	0	0	0	0	0	0	0	0	0	60	0
