0	0	0	0	0	0	4	6	0	2	3	0	19	0	0	0	9	0	27	0	0	0
35	22	156	89	38	25	0	0	0	3	30	0	155	2	0	4	16	0	34	9	5	0
180	156	330	249	275	156	5	4	7	0	75	0	500	5	3	7	25	3	29	66	51	0
0	0	0	0	6	0	0	65	0	0	2	0	11	0	0	247	50	2	0	0	0	0
0	0	0	0	0	0	17	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	582	0	0	0	0	0	26	2	0	0	0
0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	255	2	0	315	0	0	769	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
