0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
0	0	150	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
460	0	0	7194	73	0	0	0	911	2	4514	441	0	9	10	0	0	4	954	76	117
0	0	0	0	12	6	0	0	7	0	10	0	0	0	1437	2	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	0	2	0	0	4	0	0	0	0	0	2	0	0	0	41	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	1384	7	4	83	49	0	38	4	0	266	18	27	5	0	0	279	0
