32	18	0	0	14	8	0
1	0	0	0	0	1	0
57	1	0	0	1	2	0
0	0	0	0	4	0	0
6	0	0	0	1	3	0
11	0	0	0	5	7	0
5	0	0	0	0	1	0
0	0	0	0	0	1	0
2	1	0	0	0	2	0
4	0	0	0	0	0	0
1	0	0	0	0	0	0
1	0	0	0	0	0	0
1	3	10	6	0	0	0
0	0	0	0	0	1	0
0	0	0	0	0	1	0
1	0	0	0	0	0	0
0	0	0	0	0	4	0
1	0	0	0	0	0	0
0	0	0	0	0	1	0
0	0	0	0	0	1	0
0	0	0	0	0	1	0
0	1	0	0	0	0	0
1	0	0	0	0	0	0
1	0	0	0	0	0	0
13	1	0	0	0	0	0
20	4	0	0	0	2	0
1	2	0	0	0	2	0
1	0	0	0	0	0	0
15	0	0	0	0	3	1
2	1	0	0	0	2	0
3	1	0	0	0	0	0
0	0	0	0	0	1	0
